name,temp_final,dif_final,cluster
Shewanella pacifica,25,0,1
Shewanella profunda,28,0,1
Shewanella putrefaciens,27,1.875,1
Shewanella sediminis,20,0,1
Shewanella sp.,26,0,1
Shewanella surugensis,10,0,1
Shewanella woodyi,25,0,1
Shewanella xiamenensis,28,0,1
Shigella boydii,37,0,2
Shigella flexneri,37,0,2
Shigella sonnei,37,0,2
Shimazuella kribbensis,28,0,1
Shimia haliotis,30,0,1
Shimia isoporae,25,0,1
Shimia marina,30,0,1
Shimwellia blattae,37,0,2
Shimwellia pseudoproteus,29,1,1
Shinella fusca,28,0,1
Shinella granuli,30,0,1
Shinella kummerowiae,28,0,1
Shinella sp.,30,0,1
Shinella yambaruensis,28,0,1
Shinella zoogloeoides,30,0,1
Shuttleworthia satelles,37,0,2
Sibirina coriolopsicola,25,0,1
Siccibacter turicensis,37,0,2
Silanimonas lenta,37,0,2
Silanimonas mangrovi,28,0,1
Silvimonas amylolytica,28,0,1
Silvimonas iriomotensis,28,0,1
Silvimonas terrae,28,0,1
Simiduia agarivorans,28,0,1
Simiduia areninigrae,28,0,1
Simkania negevensis,25,0,1
Simonsiella muelleri,37,0,2
Simplicispira limi,26.5,1.5,1
Simplicispira metamorpha,29,1,1
Simplicispira psychrophila,20,0,1
Singulisphaera acidiphila,28,0,1
Singulisphaera rosea,28,0,1
Sinobaca qinghaiensis,28,0,1
Sinomicrobium oceani,28,0,1
Sinomonas atrocyanea,30,0,1
Sinomonas soli,28,0,1
Sinorhizobium americanum,28,0,1
Sinorhizobium sp.,28,0,1
Sinosporangium album,28,0,1
Siphonobacter aquaeclarae,28,0,1
Sirobasidium magnum,20,0,1
Sistotrema brinkmannii,24,0.25,1
Skermanella aerolata,28,0,1
Skermania piniformis,28,0,1
Slackia equolifaciens,37,0,2
Slackia exigua,37,0,2
Slackia faecicanis,37,0,2
Slackia heliotrinireducens,37,0,2
Slackia isoflavoniconvertens,37,0,2
Slackia piriformis,37,0,2
Smaragdicoccus niigatensis,30,0,1
Smithella propionica,35,0,2
Snow mold basidiomycete,15,0,1
Sodalis glossinidius,28,0,1
Soehngenia saccharolytica,30,0,1
Solibacillus silvestris,29,1,1
Solibacter usitatus,25,0,1
Solimonas aquatica,25,0,1
Solimonas flava,28,0,1
Solimonas soli,28,0,1
Solimonas terrae,28,0,1
Solimonas variicoloris,30,0,1
Solirubrobacter ginsenosidimutans,28,0,1
Solirubrobacter pauli,28,0,1
Solirubrobacter soli,28,0,1
Solitalea canadensis,26,0,1
Solitalea koreensis,28,0,1
Solobacterium moorei,37,0,2
Soonwooa buanensis,28,0,1
Sorangium cellulosum,28,0.027842227,1
Sordaria fimicola,24,0,1
Sordaria macrospora,24,0,1
Sparassis crispa,25,0,1
Spelaeicoccus albus,30,0,1
Sphaerisporangium album,28,0,1
Sphaerisporangium cinnabarinum,28,0,1
Sphaerisporangium flaviroseum,28,0,1
Sphaerisporangium krabiense,28,0,1
Sphaerisporangium melleum,28,0,1
Sphaerisporangium rubeum,28,0,1
Sphaerisporangium siamense,28,0,1
Sphaerisporangium viridialbum,28,0,1
Sphaerobacter thermophilus,55,0,3
Sphaerobolus stellatus,24,0,1
Sphaerochaeta coccoides,30,0,1
Sphaerochaeta globosa,25,0,1
Sphaerochaeta pleomorpha,25,0,1
Sphaerotilus hippei,26,0,1
Sphaerotilus montanus,26,0,1
Sphaerotilus natans subsp. natans,25,0,1
Sphingobacterium alimentarium,28,0,1
Sphingobacterium compostiÿ,28,0,1
Sphingobacterium faecium,28,0,1
Sphingobacterium lactis,28,0,1
Sphingobacterium mizutaii,28,0,1
Sphingobacterium multivorum,28,0.666666667,1
Sphingobacterium nematocida,28,0,1
Sphingobacterium psychroaquaticum,28,0,1
Sphingobacterium sp.,30,1.75,1
Sphingobacterium spiritivorum,28,0.666666667,1
Sphingobacterium thalpophilum,28,0,1
Sphingobacterium wenxiniae,28,0,1
Sphingobium abikonense,28,0,1
Sphingobium amiense,28,0,1
Sphingobium aromaticiconvertens,28,0,1
Sphingobium baderi,28,0,1
Sphingobium boeckii,28,0,1
Sphingobium chlorophenolicum,30,0,1
Sphingobium chungbukense,28,0,1
Sphingobium cloacae,28,0,1
Sphingobium czechense,28,0,1
Sphingobium faniae,30,0,1
Sphingobium fontiphilum,28,0,1
Sphingobium francense,28,0,1
Sphingobium fuliginis,29,1,1
Sphingobium herbicidovorans,28,0,1
Sphingobium indicum,28,0,1
Sphingobium japonicum,28,0,1
Sphingobium jiangsuense,28,0,1
Sphingobium lactosutens,28,0,1
Sphingobium limneticum,28,0,1
Sphingobium mellinum,28,0,1
Sphingobium olei,28,0,1
Sphingobium qiguonii,28,0,1
Sphingobium quisquiliarum,28,0,1
Sphingobium rhizovicinum,28,0,1
Sphingobium scionense,28,0,1
Sphingobium sp.,28,0,1
Sphingobium ummariense,28,0,1
Sphingobium vermicomposti,28,0,1
Sphingobium vulgare,28,0,1
Sphingobium wenxiniae,30,0,1
Sphingobium xenophagum,28,0.571428571,1
Sphingobium yanoikuyae,28,0.5,1
Sphingomicrobium lutaoense,28,0,1
Sphingomonas abaci,28,0,1
Sphingomonas adhaesiva,28,0,1
Sphingomonas aerolata,22,0,1
Sphingomonas aestuarii,28,0,1
Sphingomonas alpina,25,0,1
Sphingomonas aquatilis,30,0,1
Sphingomonas asaccharolytica,30,0,1
Sphingomonas astaxanthinifaciens,37,0,2
Sphingomonas aurantiaca,22,0,1
Sphingomonas azotifigens,30,0,1
Sphingomonas canadensis,28,0,1
Sphingomonas changbaiensis,28,0,1
Sphingomonas cynarae,28,0,1
Sphingomonas desiccabilis,30,0,1
Sphingomonas dokdonensis,25,0,1
Sphingomonas echinoides,30,0,1
Sphingomonas faeni,22,0,1
Sphingomonas fennica,20,0,1
Sphingomonas formosensis,28,0,1
Sphingomonas ginsengisoli,28,0,1
Sphingomonas glacialis,22,0,1
Sphingomonas guangdongensis,28,0,1
Sphingomonas haloaromaticamans,30,0,1
Sphingomonas hankookensis,28,0,1
Sphingomonas histidinilytica,28,0,1
Sphingomonas indica,28,0,1
Sphingomonas insulae,28,0,1
Sphingomonas japonica,28,0,1
Sphingomonas jaspsi,37,0,2
Sphingomonas jejuensis,25,0,1
Sphingomonas jinjuensis,30,0,1
Sphingomonas kaistensis,30,0,1
Sphingomonas koreensis,30,0,1
Sphingomonas laterariae,28,0,1
Sphingomonas leidyi,30,0,1
Sphingomonas mali,30,0,1
Sphingomonas melonis,28,0,1
Sphingomonas molluscorum,30,0,1
Sphingomonas mucosissima,28,0,1
Sphingomonas oligophenolica,28,0,1
Sphingomonas oryziterrae,28,0,1
Sphingomonas panni,28,0,1
Sphingomonas parapaucimobilis,28,0,1
Sphingomonas paucimobilis,30,0,1
Sphingomonas phyllosphaerae,28,0,1
Sphingomonas pituitosa,30,0,1
Sphingomonas polyaromaticivorans,28,0,1
Sphingomonas pruni,30,0,1
Sphingomonas pseudosanguinis,28,0,1
Sphingomonas roseiflava,28,0,1
Sphingomonas rubra,28,0,1
Sphingomonas sanguinis,30,0,1
Sphingomonas sanxanigenens,28,0,1
Sphingomonas sediminicola,30,0,1
Sphingomonas soli,30,0,1
Sphingomonas sp.,28,0.6875,1
Sphingomonas starnbergensis,28,0,1
Sphingomonas trueperi,25,0,1
Sphingomonas wittichii,30,0,1
Sphingomonas xinjiangensis,28,0,1
Sphingomonas yabuuchiae,30,0,1
Sphingomonas yantingensis,28,0,1
Sphingomonas yunnanensis,28,0,1
Sphingopyxis alaskensis,28,0,1
Sphingopyxis baekryungensis,28,0,1
Sphingopyxis bauzanensis,28,0,1
Sphingopyxis chilensis,28,0,1
Sphingopyxis ginsengisoli,28,0,1
Sphingopyxis granuli,28,0,1
Sphingopyxis indica,28,0,1
Sphingopyxis italica,25,0,1
Sphingopyxis macrogoltabida,30,0,1
Sphingopyxis panaciterrae,28,0,1
Sphingopyxis panaciterrulae,28,0,1
Sphingopyxis soli,28,0,1
Sphingopyxis taejonensis,30,0,1
Sphingopyxis terrae,30,0,1
Sphingopyxis ummariensis,28,0,1
Sphingopyxis witflariensis,25,0,1
Sphingorhabdus flavimaris,30,0,1
Sphingorhabdus litoris,30,0,1
Sphingorhabdus marina,30,0,1
Sphingorhabdus planktonica,20,0,1
Sphingorhabdus rigui,25,0,1
Sphingorhabdus wooponensis,25,0,1
Sphingosinicella microcystinivorans,28,0,1
Sphingosinicella soli,28,0,1
Sphingosinicella vermicomposti,28,0,1
Sphingosinicella xenopeptidilytica,28,0,1
Spicaria sp.,24,0,1
Spinactinospora alkalitolerans,37,0,2
Spirilliplanes yamanashiensis,28,0,1
Spirillospora albida,28,0,1
Spirillum sp.,26,0,1
Spirillum winogradskyi,28,0,1
Spirochaeta africana,37,0,2
Spirochaeta alkalica,37,0,2
Spirochaeta americana,37,0,2
Spirochaeta asiatica,37,0,2
Spirochaeta aurantia subsp. aurantia,30,0,1
Spirochaeta bajacaliforniensis,30,0,1
Spirochaeta cellobiosiphila,30,0,1
Spirochaeta dissipatitropha,30,0,1
Spirochaeta halophila,37,0,2
Spirochaeta isovalerica,30,0,1
Spirochaeta litoralis,30,0,1
Spirochaeta perfilievii,28,0,1
Spirochaeta smaragdinae,35,0,2
Spirochaeta sp.,28,1.8,1
Spirochaeta thermophila,65,0,3
Spiroplasma alleghenense,30,0,1
Spiroplasma cantharicola,30,0,1
Spiroplasma chinense,30,0,1
Spiroplasma chrysopicola,30,0,1
Spiroplasma citri,30,0,1
Spiroplasma clarkii,26,0,1
Spiroplasma corruscae,30,0,1
Spiroplasma culicicola,30,0,1
Spiroplasma diabroticae,30,0,1
Spiroplasma diminutum,30,0,1
Spiroplasma eriocheiris,30,0,1
Spiroplasma floricola,30,0,1
Spiroplasma gladiatoris,30,0,1
Spiroplasma helicoides,30,0,1
Spiroplasma insolitum,30,0,1
Spiroplasma kunkelii,30,0,1
Spiroplasma lineolae,30,0,1
Spiroplasma litorale,30,0,1
Spiroplasma melliferum,30,0,1
Spiroplasma mirum,30,0,1
Spiroplasma monobiae,30,0,1
Spiroplasma montanense,30,0,1
Spiroplasma phoeniceum,30,0,1
Spiroplasma platyhelix,30,0,1
Spiroplasma syrphidicola,30,0,1
Spiroplasma tabanidicola,30,0,1
Spiroplasma taiwanense,30,0,1
Spiroplasma turonicum,30,0,1
Spiroplasma velocicrescens,37,0,2
Spirosoma endophyticum,28,0,1
Spirosoma linguale,26,0,1
Spirosoma luteum,20,0,1
Spirosoma panaciterrae,28,0,1
Spirosoma sp.,27,1,1
Spirosoma spitsbergense,20,0,1
Spongiibacter marinus,26.5,1.5,1
Spongiibacter tropicus,28,0,1
Spongiibacterium flavum,28,0,1
Spongiispira norvegica,28,0,1
Spongipellis litschaueri,24,0,1
Sporacetigenium mesophilum,37,0,2
Sporanaerobacter acetigenes,37,0,2
Sporichthya brevicatena,28,0,1
Sporichthya polymorpha,28,0,1
Sporidiobolus johnsonii,25,1.666666667,1
Sporidiobolus pararoseus,23,0,1
Sporidiobolus ruineniae,24,0,1
Sporobacter termitidis,35,0,2
Sporobacterium olearium,37,0,2
Sporobolomyces koalae,28,0,1
Sporobolomyces singularis,20,0,1
Sporobolomyces tsugae,20,0,1
Sporocytophaga myxococcoides,25,0,1
Sporohalobacter lortetii,37,0,2
Sporolactobacillus inulinus,30,0,1
Sporolactobacillus kofuensis,30,0,1
Sporolactobacillus laevolacticus,28,0.7,1
Sporolactobacillus nakayamae subsp. nakayamae,30,0,1
Sporolactobacillus nakayamae subsp. racemicus,30,0,1
Sporolactobacillus putidus,35,0,2
Sporolactobacillus terrae,30,0,1
Sporolactobacillus vineae,30,0,1
Sporolituus thermophilus,55,0,3
Sporomusa acidovorans,35,0,2
Sporomusa aerivorans,30,0,1
Sporomusa malonica,30,0,1
Sporomusa ovata,35,1.666666667,2
Sporomusa paucivorans,35,0,2
Sporomusa rhizae,35,0,2
Sporomusa silvacetica,25,0,1
Sporomusa sp.,30,0,1
Sporomusa sphaeroides,35,0,2
Sporomusa termitida,30,0,1
Sporormiella isomera,22,0,1
Sporosalibacterium faouarense,40,0,2
Sporosarcina aquimarina,25,0,1
Sporosarcina contaminans,28,0,1
Sporosarcina globispora,20,0,1
Sporosarcina koreensis,30,0,1
Sporosarcina luteola,30,0,1
Sporosarcina newyorkensis,37,1.166666667,2
Sporosarcina pasteurii,30,0,1
Sporosarcina psychrophila,20,0,1
Sporosarcina soli,30,0,1
Sporosarcina sp.,20,0,1
Sporosarcina thermotolerans,28,0,1
Sporosarcina ureae,30,0,1
Sporotomaculum hydroxybenzoicum,30,0,1
Sporotomaculum syntrophicum,37,0,2
Sporotrichum azureum,24,0,1
Stachybotrys bisbyi,24,0,1
Stachybotrys chartarum,24,0.333333333,1
Stackebrandtia albiflava,37,0,2
Stackebrandtia nassauensis,28,0,1
Stakelama pacifica,28,0,1
Stakelama sediminis,28,0,1
Staphylococcus agnetis,37,0,2
Staphylococcus arlettae,37,3,2
Staphylococcus aureus,33.5,3.833333333,2
Staphylococcus aureus subsp. anaerobius,37,0,2
Staphylococcus aureus subsp. aureus,37,0.157894737,2
Staphylococcus auricularis,37,0,2
Staphylococcus capitis subsp. capitis,37,1.8,2
Staphylococcus capitis subsp. urealyticus,37,0,2
Staphylococcus caprae,37,0,2
Staphylococcus carnosus subsp. carnosus,37,0,2
Staphylococcus carnosus subsp. utilis,37,0,2
Staphylococcus chromogenes,37,0,2
Staphylococcus cohnii,28,0,1
Staphylococcus cohnii subsp. cohnii,37,0,2
Staphylococcus cohnii subsp. urealyticus,37,0,2
Staphylococcus condimenti,37,0,2
Staphylococcus delphini,37,0,2
Staphylococcus devriesei,37,0,2
Staphylococcus epidermidis,28,3.884615385,1
Staphylococcus equorum,37,1.75,2
Staphylococcus felis,37,0,2
Staphylococcus fleurettii,37,0,2
Staphylococcus gallinarum,37,0,2
Staphylococcus haemolyticus,28,4.090909091,1
Staphylococcus hominis subsp. hominis,28,1.928571429,1
Staphylococcus hominis subsp. novobiosepticus,37,0,2
Staphylococcus hyicus,37,0,2
Staphylococcus intermedius,37,0,2
Staphylococcus jettensis,37,0,2
Staphylococcus kloosii,37,3,2
Staphylococcus lentus,37,0,2
Staphylococcus lugdunensis,37,1.8,2
Staphylococcus lutrae,37,0,2
Staphylococcus massiliensis,37,0,2
Staphylococcus microti,37,0,2
Staphylococcus muscae,37,0,2
Staphylococcus nepalensis,37,0,2
Staphylococcus pasteuri,28,3.6,1
Staphylococcus pettenkoferi,37,0,2
Staphylococcus piscifermentans,37,0,2
Staphylococcus pseudintermedius,37,0,2
Staphylococcus rostri,37,0,2
Staphylococcus saccharolyticus,37,0,2
Staphylococcus saprophyticus subsp. bovis,37,0,2
Staphylococcus saprophyticus subsp. saprophyticus,32.5,4.5,2
Staphylococcus schleiferi subsp. coagulans,37,0,2
Staphylococcus schleiferi subsp. schleiferi,37,0,2
Staphylococcus sciuri subsp. carnaticus,37,0,2
Staphylococcus sciuri subsp. rodentium,37,0,2
Staphylococcus sciuri subsp. sciuri,37,0,2
Staphylococcus simiae,37,0,2
Staphylococcus simulans,37,1.5,2
Staphylococcus sp.,28,3.454545455,1
Staphylococcus stepanovicii,37,0,2
Staphylococcus succinus subsp. casei,37,0,2
Staphylococcus succinus subsp. succinus,25,0,1
Staphylococcus vitulinus,37,0,2
Staphylococcus warneri,28,1.666666667,1
Staphylococcus xylosus,37,0,2
Staphylothermus hellenicus,85,0,3
Staphylothermus marinus,88,0,3
Stappia kahanamokuae,28,0,1
Stappia stellulata,26,0,1
Starkeya koreensis,30,0,1
Starkeya novella,28,0,1
Starkeya sp.,26,0,1
Starmera quercuum,25,0,1
Starmerella bombicola,25,0,1
Staurophoma sp.,24,0,1
Stella humosa,28,0,1
Stella vacuolata,28,0,1
Stenotrophomonas acidaminiphila,35,0,2
Stenotrophomonas chelatiphaga,28,0,1
Stenotrophomonas ginsengisoli,28,0,1
Stenotrophomonas humi,28,0,1
Stenotrophomonas koreensis,28,0,1
Stenotrophomonas maltophilia,28,0.25,1
Stenotrophomonas nitritireducens,30,0,1
Stenotrophomonas pavanii,28,0,1
Stenotrophomonas rhizophila,30,0,1
Stenotrophomonas sp.,28,0.5,1
Stenotrophomonas terrae,28,0,1
Stenoxybacter acetivorans,28,0,1
Stephanoascus ciferrii,25,0,1
Stephanoascus farinosus,15,0,1
Stephanoascus smithiae,25,0,1
Stereum complicatum,25,0,1
Stereum hirsutum,25,0,1
Stereum rameale,20,0,1
Stereum rugosum,25,0,1
Stereum sanguinolentum,22.5,2.5,1
Sterigmatomyces elviae,25,0,1
Sterigmatomyces halophilus,20,0,1
Steroidobacter denitrificans,28,0,1
Sterolibacterium denitrificans,30,0,1
Stetteria hydrogenophila,93,0,3
Stigmatella aurantiaca,28,0.333333333,1
Stigmatella erecta,28,0.042553191,1
Stigmatella hybrida,28,0.333333333,1
Stomatobaculum longum,37,0,2
Strasseria geniculata,25,0,1
Streptacidiphilus albus,28,0,1
Streptacidiphilus carbonis,28,0,1
Streptacidiphilus durhamensis,28,0,1
Streptacidiphilus griseisporus,28,0,1
Streptacidiphilus hamsterleyensis,28,0,1
Streptacidiphilus jiangxiensis,28,0,1
Streptacidiphilus luteoalbus,28,0,1
Streptacidiphilus neutrinimicus,28,0,1
Streptacidiphilus oryzae,28,0,1
Streptacidiphilus sp.,28,0,1
Streptoalloteichus hindustanus,28,0,1
Streptoalloteichus tenebrarius,28,0,1
Streptobacillus moniliformis,37,0,2
Streptococcus acidominimus,37,0,2
Streptococcus agalactiae,37,2.333333333,2
Streptococcus alactolyticus,37,0,2
Streptococcus anginosus subsp. anginosus,37,0,2
Streptococcus anginosus subsp. whileyi,37,0,2
Streptococcus australis,37,0,2
Streptococcus bovis,37,0,2
Streptococcus caballi,37,0,2
Streptococcus canis,37,0,2
Streptococcus castoreus,37,0,2
Streptococcus constellatus subsp. constellatus,37,0,2
Streptococcus constellatus subsp. pharyngis,37,0,2
Streptococcus constellatus subsp. viborgensis,37,0,2
Streptococcus criceti,37,0,2
Streptococcus cristatus,37,0,2
Streptococcus danieliae,37,0,2
Streptococcus dentapri,37,0,2
Streptococcus dentasini,37,0,2
Streptococcus dentirousetti,37,0,2
Streptococcus dentisani,37,0,2
Streptococcus devriesei,37,0,2
Streptococcus didelphis,37,0,2
Streptococcus downei,37,0,2
Streptococcus dysgalactiae subsp. dysgalactiae,37,0,2
Streptococcus dysgalactiae subsp. equisimilis,37,0,2
Streptococcus entericus,37,0,2
Streptococcus equi subsp. equi,37,0,2
Streptococcus equi subsp. ruminatorum,37,0,2
Streptococcus equi subsp. zooepidemicus,37,0,2
Streptococcus equinus,37,0,2
Streptococcus ferus,37,0,2
Streptococcus gallinaceus,37,0,2
Streptococcus gallolyticus,37,0,2
Streptococcus gallolyticus subsp. gallolyticus,37,0,2
Streptococcus gallolyticus subsp. macedonicus,37,0,2
Streptococcus gallolyticus subsp. pasteurianus,37,0,2
Streptococcus gordonii,37,0,2
Streptococcus halichoeri,37,0,2
Streptococcus henryi,37,0,2
Streptococcus hongkongensis,37,0,2
Streptococcus hyointestinalis,37,0,2
Streptococcus hyovaginalis,37,0,2
Streptococcus ictaluri,30,0,1
Streptococcus infantarius subsp. coli,37,0,2
Streptococcus infantarius subsp. infantarius,37,0,2
Streptococcus infantis,37,0,2
Streptococcus iniae,37,0,2
Streptococcus intermedius,37,0,2
Streptococcus lactarius,37,0,2
Streptococcus lutetiensis,37,0,2
Streptococcus macacae,37,0,2
Streptococcus marimammalium,37,0,2
Streptococcus massiliensis,37,0,2
Streptococcus merioneseus,37,0,2
Streptococcus merionis,37,0,2
Streptococcus minor,37,0,2
Streptococcus mitis,37,0,2
Streptococcus mutans,37,0,2
Streptococcus oralis,37,0,2
Streptococcus orisasini,37,0,2
Streptococcus orisratti,37,0,2
Streptococcus orisuis,37,0,2
Streptococcus ovis,37,0,2
Streptococcus parasanguinis,37,0,2
Streptococcus parauberis,37,0,2
Streptococcus peroris,37,0,2
Streptococcus phocae subsp. phocae,37,0,2
Streptococcus phocae subsp. salmonis,25,0,1
Streptococcus pleomorphus,37,0,2
Streptococcus pluranimalium,37,0,2
Streptococcus plurextorum,37,0,2
Streptococcus pneumoniae,37,0,2
Streptococcus porci,37,0,2
Streptococcus porcinus,37,0,2
Streptococcus porcorum,37,0,2
Streptococcus pseudopneumoniae,37,0,2
Streptococcus pseudoporcinus,37,0,2
Streptococcus pyogenes,37,0,2
Streptococcus ratti,37,0,2
Streptococcus rubneri,37,0,2
Streptococcus rupicaprae,37,0,2
Streptococcus salivarius subsp. salivarius,37,0,2
Streptococcus salivarius subsp. thermophilus,38.5,2.75,2
Streptococcus sanguinis,37,0,2
Streptococcus sinensis,37,0,2
Streptococcus sobrinus,37,0,2
Streptococcus sp.,37,0,2
Streptococcus suis,37,0,2
Streptococcus thoraltensis,37,0,2
Streptococcus tigurinus,37,0,2
Streptococcus troglodytae,37,0,2
Streptococcus uberis,37,0,2
Streptococcus urinalis,37,0,2
Streptococcus ursoris,37,0,2
Streptococcus vestibularis,37,0,2
Streptohalobacillus salinus,37,0,2
Streptomonospora amylolytica,37,0,2
Streptomonospora arabica,28,0,1
Streptomonospora flavalba,37,0,2
Streptomonospora halophila,37,0,2
Streptomonospora nanhaiensis,28,0,1
Streptomonospora salina,28,0,1
Streptomonospora sediminis,28,0,1
Streptomonospora sp.,37,0,2
Streptomyces abietis,28,0,1
Streptomyces abikoensis,28,0,1
Streptomyces aburaviensis,28,0,1
Streptomyces abyssalis,28,0,1
Streptomyces achromogenes subsp. achromogenes,28,0,1
Streptomyces achromogenes subsp. rubradiris,28,0,1
Streptomyces acidiscabies,28,0,1
Streptomyces aculeolatus,28,0,1
Streptomyces afghaniensis,28,0,1
Streptomyces africanus,28,0,1
Streptomyces aidingensis,37,0,2
Streptomyces alanosinicus,28,0,1
Streptomyces albaduncus,28,0,1
Streptomyces albiaxialis,28,0,1
Streptomyces albidochromogenes,28,0,1
Streptomyces albidoflavus,28,0,1
Streptomyces albiflaviniger,28,0,1
Streptomyces albofaciens,28,0,1
Streptomyces alboflavus,28,0,1
Streptomyces albogriseolus,28,0,1
Streptomyces albolongus,28,0,1
Streptomyces alboniger,28,0,1
Streptomyces albospinus,28,0,1
Streptomyces albosporeus subsp. labilomyceticus,28,0,1
Streptomyces albulus,28,0,1
Streptomyces albus,28,0.057142857,1
Streptomyces alcalophilus,28,0,1
Streptomyces aldersoniae,28,0,1
Streptomyces alni,28,0,1
Streptomyces althioticus,28,0,1
Streptomyces amakusaensis,28,0,1
Streptomyces ambofaciens,28,0,1
Streptomyces anandii,28,0,1
Streptomyces angustmyceticus,28,0,1
Streptomyces anthocyanicus,28,0,1
Streptomyces antibioticus,28,0,1
Streptomyces antimycoticus,28,0,1
Streptomyces anulatus,28,0,1
Streptomyces aomiensis,28,0,1
Streptomyces ardus,28,0,1
Streptomyces arenae,28,0,1
Streptomyces argenteolus,28,0,1
Streptomyces armeniacus,28,0,1
Streptomyces artemisiae,28,0,1
Streptomyces ascomycinicus,28,0,1
Streptomyces asiaticus,28,0,1
Streptomyces asterosporus,28,0,1
Streptomyces atacamensis,28,0,1
Streptomyces atratus,28,0,1
Streptomyces atriruber,28,0,1
Streptomyces atroolivaceus,28,0,1
Streptomyces atrovirens,28,0,1
Streptomyces aurantiacus,28,0,1
Streptomyces aurantiogriseus,28,0,1
Streptomyces auratus,28,0,1
Streptomyces aureocirculatus,28,0,1
Streptomyces aureofaciens,28,0,1
Streptomyces aureorectus,28,0,1
Streptomyces aureoverticillatus,28,0,1
Streptomyces aureus,28,0,1
Streptomyces avellaneus,28,0,1
Streptomyces avermitilis,28,0,1
Streptomyces avicenniae,28,0,1
Streptomyces avidinii,28,0,1
Streptomyces axinellae,28,0,1
Streptomyces azureus,28,0,1
Streptomyces bacillaris,28,0,1
Streptomyces badius,28,0,1
Streptomyces bambergiensis,28,0,1
Streptomyces bangladeshensis,28,0,1
Streptomyces barkulensis,28,0,1
Streptomyces beijiangensis,28,0,1
Streptomyces bellus,28,0,1
Streptomyces bikiniensis,28,0,1
Streptomyces blastmyceticus,28,0,1
Streptomyces bluensis,28,0,1
Streptomyces bobili,28,0,1
Streptomyces bottropensis,28,0,1
Streptomyces brasiliensis,28,0,1
Streptomyces brevispora,28,0,1
Streptomyces bullii,28,0,1
Streptomyces bungoensis,28,0,1
Streptomyces cacaoi subsp. asoensis,28,0,1
Streptomyces cacaoi subsp. cacaoi,28,0,1
Streptomyces caelestis,28,0,1
Streptomyces caeruleatus,28,0,1
Streptomyces calvus,28,0,1
Streptomyces canarius,28,0,1
Streptomyces candidus,28,0,1
Streptomyces cangkringensis,28,0,1
Streptomyces caniferus,28,0,1
Streptomyces canus,28,0,1
Streptomyces capillispiralis,28,0,1
Streptomyces capoamus,28,0,1
Streptomyces carpaticus,28,0,1
Streptomyces carpinensis,28,0,1
Streptomyces castelarensis,28,0,1
Streptomyces catenulae,28,0,1
Streptomyces cavourensis,28,0,1
Streptomyces cebimarensis,28,0,1
Streptomyces cellostaticus,28,0,1
Streptomyces celluloflavus,28,0,1
Streptomyces cellulosae,28,0,1
Streptomyces chartreusis,28,0,1
Streptomyces chattanoogensis,28,0,1
Streptomyces cheonanensis,28,0,1
Streptomyces chiangmaiensis,28,0,1
Streptomyces chlorus,28,0,1
Streptomyces chrestomyceticus,28,0,1
Streptomyces chromofuscus,28,0,1
Streptomyces chryseus,28,0,1
Streptomyces chrysomallus subsp. fumigatus,28,0,1
Streptomyces chungwhensis,28,0,1
Streptomyces cinereorectus,28,0,1
Streptomyces cinereoruber subsp. cinereoruber,28,0,1
Streptomyces cinereoruber subsp. fructofermentans,28,0,1
Streptomyces cinereospinus,28,0,1
Streptomyces cinereus,28,0,1
Streptomyces cinerochromogenes,28,0,1
Streptomyces cinnabarinus,28,0,1
Streptomyces cinnamonensis,28,0,1
Streptomyces cinnamoneus,28,0,1
Streptomyces cirratus,28,0,1
Streptomyces ciscaucasicus,28,0,1
Streptomyces clavifer,28,0,1
Streptomyces clavuligerus,28,0,1
Streptomyces coacervatus,28,0,1
Streptomyces cocklensis,28,0,1
Streptomyces coelescens,28,0,1
Streptomyces coelicoflavus,28,0,1
Streptomyces coeruleofuscus,28,0,1
Streptomyces coeruleoprunus,28,0,1
Streptomyces coeruleorubidus,28,0,1
Streptomyces coerulescens,28,0,1
Streptomyces collinus,28,0,1
Streptomyces corchorusii,28,0,1
Streptomyces costaricanus,28,0,1
Streptomyces cremeus,28,0,1
Streptomyces crystallinus,28,0,1
Streptomyces curacoi,28,0,1
Streptomyces cuspidosporus,28,0,1
Streptomyces cyaneofuscatus,28,0,1
Streptomyces cyaneus,28,0,1
Streptomyces cyanoalbus,28,0,1
Streptomyces daghestanicus,28,0,1
Streptomyces daliensis,28,0,1
Streptomyces deccanensis,28,0,1
Streptomyces decoyicus,28,0,1
Streptomyces demainii,28,0,1
Streptomyces deserti,28,0,1
Streptomyces diastaticus subsp. ardesiacus,28,0,1
Streptomyces diastaticus subsp. diastaticus,28,0,1
Streptomyces diastatochromogenes,28,0,1
Streptomyces djakartensis,28,0,1
Streptomyces drozdowiczii,28,0,1
Streptomyces durhamensis,28,0,1
Streptomyces durmitorensis,28,0,1
Streptomyces echinatus,28,0,1
Streptomyces echinoruber,28,0,1
Streptomyces ederensis,28,0,1
Streptomyces emeiensis,28,0,1
Streptomyces endophyticus,28,0,1
Streptomyces endus,28,0,1
Streptomyces enissocaesilis,28,0,1
Streptomyces erringtonii,28,0,1
Streptomyces erythrogriseus,28,0,1
Streptomyces eurocidicus,28,0,1
Streptomyces europaeiscabiei,28,0,1
Streptomyces eurythermus,28,0,1
Streptomyces exfoliatus,28,0,1
Streptomyces ferralitis,28,0,1
