,t-SNE1,t-SNE2,metaseek_env_package
714,-2.9912221,6.807899,host-associated
715,-4.9239545,4.925622,host-associated
716,6.736675,-4.938462,host-associated
717,-6.065235,-3.4221144,host-associated
718,-5.082345,8.7244425,host-associated
719,-4.4463944,9.378585,host-associated
720,-8.1866455,-5.72606,host-associated
721,4.5127435,-4.969311,host-associated
722,-1.1791772,8.023977,host-associated
723,-2.185712,6.3037505,host-associated
724,-4.0439806,7.999887,host-associated
725,-2.5560446,-7.666225,host-associated
726,-3.6906102,5.3742456,host-associated
727,-0.7988806,7.798641,host-associated
728,-3.5345979,5.701543,host-associated
729,-6.7271295,-7.0643125,host-associated
730,5.5735955,-5.4365034,host-associated
731,5.256879,-5.1865134,host-associated
732,-6.818628,-5.5150247,host-associated
733,-0.6191225,8.519838,host-associated
734,-2.19176,-7.788871,host-associated
735,-4.5028186,5.0104613,host-associated
736,-4.2392306,4.97037,host-associated
737,-0.795984,7.207952,host-associated
738,-0.6800672,8.656785,host-associated
739,-2.9262393,1.6144557,host-associated
740,-6.5552416,-5.2247243,host-associated
741,-0.86622924,7.2104325,host-associated
742,-3.443002,7.4046693,host-associated
743,5.042524,-0.19494115,host-associated
744,4.333508,-3.786595,host-associated
745,-8.284983,-4.01953,host-associated
746,-0.38949642,2.527678,host-associated
747,-1.4918019,7.506848,host-associated
748,-4.355315,4.8729815,host-associated
749,-1.3441265,10.020781,host-associated
750,-3.830934,8.237768,host-associated
751,-4.944151,9.236233,host-associated
752,-1.967947,-6.4024324,host-associated
753,-4.6228185,2.434985,host-associated
754,-1.3306259,9.892235,host-associated
755,-0.7327101,7.3283496,host-associated
756,-0.81099486,9.406311,host-associated
757,-5.0514255,-0.84972227,host-associated
758,-4.5496035,3.040083,host-associated
759,-0.85640025,8.27103,host-associated
760,-3.3841898,7.1510406,host-associated
761,-5.2669783,4.6810837,host-associated
762,-7.65285,-4.781993,host-associated
763,-4.2367625,5.690467,host-associated
764,-5.0484905,4.278437,host-associated
765,-1.3082044,10.070945,host-associated
766,7.094686,-5.883653,host-associated
767,-0.502814,8.463601,host-associated
768,6.026538,-6.2756395,host-associated
769,3.280856,-1.745298,host-associated
770,-4.794422,9.744394,host-associated
771,6.4052186,-6.2700105,host-associated
772,4.9723353,-5.2487707,host-associated
773,6.963733,-5.538818,host-associated
774,-0.5644298,8.206948,host-associated
775,7.512569,-6.209432,host-associated
776,-4.9443417,9.597733,host-associated
777,-4.961506,4.5833807,host-associated
778,-0.6150335,8.212585,host-associated
779,-4.266309,9.339911,host-associated
780,-0.6078194,8.334267,host-associated
781,-6.1660233,-6.058888,host-associated
782,-3.3967214,3.1725044,host-associated
783,0.098421834,1.4319086,host-associated
784,-0.63004774,7.8437996,host-associated
785,-1.9804159,4.5442004,host-associated
786,-5.260577,-5.842663,host-associated
787,-4.2926097,5.32916,host-associated
788,-1.3479242,9.832096,host-associated
789,-8.198281,-4.501735,host-associated
790,-5.022919,4.946082,host-associated
791,-4.1947865,4.227648,host-associated
792,-6.619396,-7.0287666,host-associated
793,-3.8706863,8.188,host-associated
794,4.938105,-4.9090943,host-associated
795,-2.6904123,-5.84804,host-associated
796,-1.5791476,-8.175784,host-associated
797,-1.0418477,-5.60924,host-associated
798,5.324864,-5.3171897,host-associated
799,-1.2753503,9.994355,host-associated
800,6.35114,-5.5370436,host-associated
801,-5.0587764,4.4558873,host-associated
802,-2.3323524,5.8789825,host-associated
803,-4.912961,8.914741,host-associated
804,-1.2983379,9.956815,host-associated
805,-0.6365292,8.0558605,host-associated
806,-4.8856297,4.6379766,host-associated
807,4.9399652,-1.5961611,host-associated
808,-0.6491326,7.8464804,host-associated
809,-4.1285057,7.8104873,host-associated
810,-0.4859804,-5.62344,host-associated
811,-5.066611,9.345058,host-associated
812,-3.3248737,7.499302,host-associated
813,-2.233003,-0.10383119,host-associated
814,1.3211973,1.5956981,host-associated
815,-0.05822072,-4.405702,host-associated
816,-4.8814006,4.779205,host-associated
817,7.360814,-5.929184,host-associated
818,-0.7417798,9.539212,host-associated
819,-1.9846375,7.5366817,host-associated
820,7.351721,-5.306569,host-associated
821,-5.267003,-5.683143,host-associated
822,-5.071447,4.537041,host-associated
823,-0.79939824,8.464199,host-associated
824,-0.9133619,7.41833,host-associated
825,-1.7276398,-8.008756,host-associated
826,-4.999395,-5.7894635,host-associated
827,-1.5043303,9.677826,host-associated
828,-4.291046,9.368253,host-associated
829,-0.8187348,9.175895,host-associated
830,-1.7167139,6.518774,host-associated
831,-4.163533,7.9573164,host-associated
832,-7.135749,-6.35329,host-associated
833,-1.7050295,-8.7164755,host-associated
834,-0.6387252,8.543353,host-associated
835,-5.5127378,-7.741574,host-associated
836,8.880676,-2.2066693,host-associated
837,-1.219208,9.878626,host-associated
838,-4.0035133,9.131968,host-associated
839,-1.5328909,9.932787,host-associated
840,-4.160688,7.980303,host-associated
841,-1.2930611,9.883039,host-associated
842,-1.9338619,3.9462306,host-associated
843,-0.59584403,8.175836,host-associated
844,-0.56716573,9.0912285,host-associated
845,-0.15883175,2.3913443,host-associated
846,-6.098541,-6.7148967,host-associated
847,-0.7624081,8.125978,host-associated
848,-2.7049563,-6.118274,host-associated
849,-3.8666058,8.397902,host-associated
850,1.6570697,1.1964762,host-associated
851,-3.4282098,-7.528782,host-associated
852,-3.9434493,7.9018745,host-associated
853,3.1710446,-0.44111103,host-associated
854,6.863625,-4.785327,host-associated
855,-8.765043,-2.246963,host-associated
856,-3.6351404,7.0868735,host-associated
857,-0.74484307,7.3568583,host-associated
858,5.8498917,-5.3920016,host-associated
859,-4.4914536,9.518084,host-associated
860,5.2293215,-4.408477,host-associated
861,-1.6042452,3.810755,host-associated
862,-1.5094248,10.393209,host-associated
863,-2.9396791,-4.873915,host-associated
864,-4.259552,9.329001,host-associated
865,-3.0515213,-5.506761,host-associated
866,-5.008753,9.808691,host-associated
867,-2.501032,-4.6673956,host-associated
868,-1.7438414,10.40438,host-associated
869,-0.78722394,8.211927,host-associated
870,-1.4411186,10.281626,host-associated
871,-2.7443683,-4.9376655,host-associated
872,-8.810157,-2.806155,host-associated
873,-3.5895755,7.4220185,host-associated
874,0.32009578,2.1704853,host-associated
875,-1.0296725,7.863983,host-associated
876,-2.3594346,-7.707421,host-associated
877,-3.72912,7.4256253,host-associated
878,-4.435678,5.436585,host-associated
879,-3.132086,5.341454,host-associated
880,-1.6655099,7.5924797,host-associated
881,-1.8143265,-8.545944,host-associated
882,1.4707614,1.4058657,host-associated
883,-0.022846399,-2.7820296,host-associated
884,-2.7528586,-6.558697,host-associated
885,-4.530834,2.9802942,host-associated
886,-3.7560256,8.15765,host-associated
887,-4.7533226,8.402972,host-associated
888,-3.8471787,8.257436,host-associated
889,1.3038013,1.3196828,host-associated
890,-4.3894467,3.5511265,host-associated
891,-1.6157311,10.486219,host-associated
892,-0.8204889,9.321874,host-associated
893,-3.7386048,7.197358,host-associated
894,-4.565313,4.94795,host-associated
895,-4.873562,4.960525,host-associated
896,-1.4708527,10.002836,host-associated
897,-0.79594225,7.302032,host-associated
898,-1.3014061,9.884157,host-associated
899,-3.9074214,8.214264,host-associated
900,-5.645911,-7.125863,host-associated
901,-0.2769928,-6.2422466,host-associated
902,5.055265,-5.2310553,host-associated
903,-1.3970776,10.216466,host-associated
904,-3.3756895,7.517711,host-associated
905,-1.2735342,10.050468,host-associated
906,-1.3730323,-7.1431317,host-associated
907,-2.0208678,-8.0265875,host-associated
908,-3.929611,8.056231,host-associated
909,-1.2686992,7.9472513,host-associated
910,-2.0241113,5.008878,host-associated
911,-1.5463231,10.362234,host-associated
912,-0.59930646,8.432455,host-associated
913,-0.6844314,-0.45827907,host-associated
914,-4.829528,9.323749,host-associated
915,-1.2913381,9.994329,host-associated
916,-2.904272,1.6265101,host-associated
917,-0.9339832,-6.878267,host-associated
918,-5.216561,-6.866354,host-associated
919,7.3438334,-5.7203403,host-associated
920,-3.7619083,7.5667415,host-associated
921,2.1009626,-3.4177258,host-associated
922,-2.921996,-7.5033493,host-associated
923,1.4441675,1.4729998,host-associated
924,-1.3823429,-7.112454,host-associated
925,-4.8976154,4.743476,host-associated
926,-8.222055,-4.8695116,host-associated
927,-5.368995,4.676192,host-associated
928,7.9011464,-5.972886,host-associated
929,-1.2315971,7.692528,host-associated
930,-3.9099936,8.255144,host-associated
931,-3.6815305,6.3115225,host-associated
932,-5.1251273,8.552281,host-associated
933,-6.5617027,-6.0742607,host-associated
934,-4.871545,9.66864,host-associated
935,6.2086973,-6.2893963,host-associated
936,-1.6096811,-7.513852,host-associated
937,-8.377255,-4.1879964,host-associated
938,-1.4570018,10.134524,host-associated
939,-3.4225693,7.109096,host-associated
940,-1.1863291,8.544159,host-associated
941,-0.5956694,8.663448,host-associated
942,-0.7177824,7.3009906,host-associated
943,6.461913,-4.8326254,host-associated
944,-1.2763091,10.04518,host-associated
945,-3.063518,7.078015,host-associated
946,7.928422,-6.0942655,host-associated
947,6.728822,-6.3189273,host-associated
948,-2.908978,-6.7907405,host-associated
949,-3.821646,8.226148,host-associated
950,-2.9828677,-7.208837,host-associated
951,-7.4913077,-6.488292,host-associated
952,-3.2016678,7.2045665,host-associated
953,0.10277094,0.45612207,host-associated
954,6.8067713,-5.925459,host-associated
955,0.006497536,2.506621,host-associated
956,3.9324682,-2.216358,host-associated
957,-0.43544945,2.698709,host-associated
958,-4.8053017,-5.9654493,host-associated
959,-3.8941522,5.259633,host-associated
960,-6.3284082,-6.931287,host-associated
961,-0.6769684,8.998423,host-associated
962,2.9237492,-0.89470553,host-associated
963,-1.4076964,10.080629,host-associated
964,-1.1778488,7.9591484,host-associated
965,-4.8117266,6.8255153,host-associated
966,-5.5427527,-7.6417813,host-associated
967,-4.947024,9.740636,host-associated
968,-6.971652,-5.455826,host-associated
969,-6.1811996,-7.635885,host-associated
970,5.292489,-5.2095227,host-associated
971,8.160552,-2.6225033,host-associated
972,-1.8888646,-7.7736616,host-associated
973,-0.94654304,8.099757,host-associated
974,-3.390824,7.5557127,host-associated
975,0.73756343,-1.8970755,host-associated
976,7.445358,-0.7395527,host-associated
977,-0.82684773,8.95864,host-associated
978,-4.605339,7.6783495,host-associated
979,-4.7937236,4.9201508,host-associated
980,6.2334776,-6.2123537,host-associated
981,-1.1372675,9.757619,host-associated
982,-2.3337173,-7.840319,host-associated
983,3.4768152,-5.002598,host-associated
984,-1.2771848,8.339145,host-associated
985,6.095406,-5.721272,host-associated
986,-0.68340176,7.591007,host-associated
987,4.4298677,-5.1727347,host-associated
988,-0.57433045,7.6348176,host-associated
989,-1.0491741,7.4385867,host-associated
990,-0.6798772,7.533476,host-associated
991,-6.892368,-5.321337,host-associated
992,-0.7694613,7.449285,host-associated
993,-2.9184265,-3.8127508,host-associated
994,-0.9740033,6.706934,host-associated
995,0.108624026,3.079296,host-associated
996,-2.8159778,-6.968604,host-associated
997,-2.0340512,0.86964875,host-associated
998,-2.648417,6.671861,host-associated
999,-6.270892,3.8966835,host-associated
1000,4.9019628,-5.1398473,sediment
1001,1.0669188,10.0571,sediment
1002,-3.097115,2.984674,sediment
1003,7.8882246,-1.9672868,sediment
1004,4.9344945,-4.9877048,sediment
1005,1.3664843,-5.2741175,sediment
1006,-1.775241,1.0964208,sediment
1007,8.560454,3.418049,sediment
1008,9.647689,2.3974235,sediment
1009,-4.4171457,4.446413,sediment
1010,-4.4077644,2.0818095,sediment
1011,3.182728,-9.822397,sediment
1012,2.2217062,6.996916,sediment
1013,4.2116885,2.600914,sediment
1014,-0.18681899,7.300304,sediment
1015,5.982524,2.3500047,sediment
1016,-0.08282849,8.006971,sediment
1017,-7.2943406,-6.222182,sediment
1018,-5.021032,-2.2622907,sediment
1019,-4.600894,5.0776625,sediment
1020,4.6120205,5.051429,sediment
1021,6.751041,6.5991106,sediment
1022,4.7018576,4.1169343,sediment
1023,-3.7003927,2.643281,sediment
1024,3.7270956,1.5620108,sediment
1025,0.48447263,-0.39674035,sediment
1026,4.0251975,6.874023,sediment
1027,-6.4030147,-5.830688,sediment
1028,5.2490897,-4.8630314,sediment
1029,4.5366693,2.6957846,sediment
1030,-4.6416173,2.5586295,sediment
1031,-5.880063,5.1308,sediment
1032,2.7308455,4.518537,sediment
1033,6.49864,-5.947287,sediment
1034,1.2867992,5.9284363,sediment
1035,0.22830568,-0.7132076,sediment
1036,7.931895,-1.5100849,sediment
1037,-1.4437355,-6.794033,sediment
1038,-4.130159,2.609201,sediment
1039,6.6642294,-4.4566665,sediment
1040,7.100372,-5.2792587,sediment
1041,-4.7739763,9.71342,sediment
1042,-1.4686711,3.4362812,sediment
1043,2.2328002,7.1217256,sediment
1044,-2.9316804,-7.980808,sediment
1045,1.4217727,-9.527705,sediment
1046,-0.8356717,4.35411,sediment
1047,-5.494269,-0.7328304,sediment
1048,2.7282667,-6.916824,sediment
1049,3.404868,-1.676074,sediment
1050,5.834218,2.3702235,sediment
1051,4.335949,5.1969447,sediment
1052,-4.0028486,2.423145,sediment
1053,0.09382926,0.5164137,sediment
1054,-6.124848,-0.755986,sediment
1055,6.4730244,-6.24803,sediment
1056,1.0058383,-3.0916076,sediment
1057,2.8538027,0.7838731,sediment
1058,-3.077376,-5.0459995,sediment
1059,6.4829865,-4.260865,sediment
1060,1.2724648,1.8117518,sediment
1061,3.9638941,-9.018901,sediment
1062,-1.3759317,-8.666637,sediment
1063,-1.7687268,1.0325221,sediment
1064,0.7853593,-9.466854,sediment
1065,-6.269155,-6.826734,sediment
1066,-5.1754932,-7.4636354,sediment
1067,0.05399212,0.99392813,sediment
1068,-1.0792873,6.9249506,sediment
1069,7.986345,2.7248967,sediment
1070,-2.6046119,1.76804,sediment
1071,4.4503,-4.5680423,sediment
1072,-7.535086,7.2577233,sediment
1073,6.1477914,-6.137697,sediment
1074,-0.5933697,-0.4476377,sediment
1075,-4.2137647,-5.922552,sediment
1076,-0.0024167625,-2.447585,sediment
1077,-2.998166,6.8798695,sediment
1078,1.8435881,5.465014,sediment
1079,-1.4434862,9.1624155,sediment
1080,7.5393205,-5.678514,sediment
1081,0.9217866,-10.514711,sediment
1082,-5.2573733,-6.6773257,sediment
1083,-2.8986483,-0.48262522,sediment
1084,-3.163561,-0.28052095,sediment
1085,0.5311344,-8.052422,sediment
1086,-0.42817163,8.1257925,sediment
1087,-0.67498106,8.189953,sediment
1088,-1.9890729,5.8849277,sediment
1089,7.296018,-6.02596,sediment
1090,-5.823628,-7.6414633,sediment
1091,3.3782556,1.277679,sediment
1092,-1.6677405,1.3939551,sediment
1093,-2.3246205,-6.087644,sediment
1094,0.06682684,8.024474,sediment
1095,6.2087116,-5.2423735,sediment
1096,1.7485806,-7.3201413,sediment
1097,4.306782,5.8789315,sediment
1098,3.7210603,-0.04607106,sediment
1099,-4.905384,-6.334772,sediment
1100,-4.348247,3.5830543,sediment
1101,-4.0717087,-1.4694043,sediment
1102,7.773082,2.0581803,sediment
1103,-6.520798,-6.8938684,sediment
1104,-4.505568,2.1681952,sediment
1105,1.902778,5.608505,sediment
1106,1.5667968,-9.5587845,sediment
1107,5.2298217,-2.369774,sediment
1108,7.495574,-5.624144,sediment
1109,-4.403795,9.337453,sediment
1110,2.2016563,-2.2188163,sediment
1111,-4.268589,2.461985,sediment
1112,2.5160341,-7.966924,sediment
1113,-4.1677213,2.2450557,sediment
1114,-4.0651517,2.636845,sediment
1115,-5.053973,4.8974643,sediment
1116,-7.1420217,-7.037553,sediment
1117,-4.013894,2.6038322,sediment
1118,-4.0130315,5.1879115,sediment
1119,5.593542,-4.4027953,sediment
1120,-4.027885,5.675903,sediment
1121,-4.065657,3.9858856,sediment
1122,0.83923775,-10.797279,sediment
1123,-1.6905795,1.4513783,sediment
1124,-4.9686995,-1.0162921,sediment
1125,-0.13261752,-0.7910884,sediment
1126,-4.182917,-5.8597207,sediment
1127,-3.5651727,5.4111557,sediment
1128,7.3308754,-4.5304675,sediment
1129,4.867898,6.02536,sediment
1130,-6.8992367,5.756572,sediment
1131,-0.8968672,9.657493,sediment
1132,8.750937,-2.094214,sediment
1133,-1.3808448,-7.233107,sediment
1134,7.516382,-6.167863,sediment
1135,-1.8713957,-3.8243372,sediment
